codigo;descripcion;capitulo;seccion;uEspecialista;uAyudantes;uAnestesista;cantidadAyudantes;gastos;total;notas
13.02.01;INJERTO LIBRE DE GRASA, DERMIGRASA O PIEL TOTAL.;13;CIRUGIA PLASTICA;80.25;30;80.25;1;218;17203.8;01,01,01,02
13.02.02;PREPARACION DE COLGAJO TUBULADO, EN UNO O DOS TIEMPOS.;13;CIRUGIA PLASTICA;80.25;30;80.25;1;177;15040.6;01,01,01,02
13.02.03;ADELGAZAMIENTO DE PIEL Y TRANSPLANTE DE GRASA.;13;CIRUGIA PLASTICA;80.25;30;80.25;1;118;11927.8;01,01,01,02
13.02.04;CIERRE PLASTICO DE HERIDA POR COLGAJO.;13;CIRUGIA PLASTICA;61.5;30;80.25;1;176;14018.1;01,01,01,02
13.02.05;TRANSPORTE DE TUBO POR TIEMPO OPERATORIO.;13;CIRUGIA PLASTICA;61.5;30;80.25;1;118;10958.1;01,01,01,02
13.02.06;OPERACION RELAJANTE EN Z (ZETAPLASTIA).;13;CIRUGIA PLASTICA;61.5;30;80.25;1;176;14018.1;01,01,01,02
13.02.07;TOMO Y COLOCACION DE INJERTO DE PIEL DERMATOMO.;13;CIRUGIA PLASTICA;39.75;30;80.25;1;74;7511.71;01,01,01,02
13.02.08;DERMABRASION (EN CASO DEBIDAMENTE AUTORIZADO POR LA OBR;13;CIRUGIA PLASTICA;39.75;30;80.25;1;118;9833.15;01,01,01,02
13.02.09;INJERTO PINCH (POR SESION OPERATORIA).;13;CIRUGIA PLASTICA;39.75;30;80.25;1;118;9833.15;01,01,01,02
13.02.10;DIFERIDO DEL COLGAJO, SEPARACION DEL PEDICULO.;13;CIRUGIA PLASTICA;39.75;30;80.25;1;176;12893.2;01,01,01,02
13.02.11;PREPARACION DE COLGAJO Y CIERRE PLASTICO POR ROTACION E;13;CIRUGIA PLASTICA;80.25;30;80.25;1;177;15040.6;01,01,01,02
13.02.12;Colgajos miocutaneos con anastmosis vascular;13;CIRUGIA PLASTICA;;1;;1;;51.72;01
13.03.01;ATENCION DEL PACIENTE CON QUEMADURAS DE 2º Y 3º GRADO,;13;TRATAMIENTO DE QUEMADURAS;39.75;;;;20;3111.07;01,01,01,02
13.03.02;ATENCION DEL PACIENTE CON QUEMADURAS DE 2º Y 3º GRADO,;13;TRATAMIENTO DE QUEMADURAS;80.25;;;;30;5733.33;01,01,01,02
13.03.03;ATENCION DEL PACIENTE CON QUEMADURAS DE 2º Y 3º GRADO Q;13;TRATAMIENTO DE QUEMADURAS;101.25;;;;40;7347.05;01,01,01,02
13.03.04;ESCISION DE ESCARAS POSTQUEMADURAS Y/O CURACION DEL PAC;13;TRATAMIENTO DE QUEMADURAS;39.75;30;80.25;1;160;12049.1;01,01,01,02
14.01.01;TESTIFICACION TOTAL.;14;TRATAMIENTO DE QUEMADURAS;15;;;;25;780.8;04,03
14.01.02;TESTIFICACION PARCIAL. HAST;14;TRATAMIENTO DE QUEMADURAS;6;;;;18;405.84;04,03
14.01.03;TESTIFICACION POR DROGAS, POR VISITA.;14;TRATAMIENTO DE QUEMADURAS;1.5;;;;5;107.31;04,03
14.01.04;TRATAMIENTO DESENSIBILIZANTE. INCLUYE PROVISION DE ALER;14;TRATAMIENTO DE QUEMADURAS;6;;;;20;429.22;04,03
14.01.60;Testificación total - Aprox. 40 alergenos -;14;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
15.01.01;BIOPSIA POR INCISION O POR PUNCION. GANGLIO, LESION DE;15;TRATAMIENTO DE QUEMADURAS;26.25;;;;4;1568.69;19,06
15.01.02;ESTUDIO MACRO Y MICROSCOPICO DE PIEZA OPERATORIA SIMPLE;15;TRATAMIENTO DE QUEMADURAS;39.75;;;;8;2477.95;19,06
15.01.03;ESTUDIO MACRO Y MICROSCOPICO DE PIEZA DE RESECCION ONCO;15;TRATAMIENTO DE QUEMADURAS;66;;;;9;3888.36;19,06
15.01.04;BIOPSIA POR CONGELACION Y ESTUDIO DIFERIDO DEL CORTE.;15;TRATAMIENTO DE QUEMADURAS;54;;;;8;3214.96;19,06
15.01.05;ESTUDIO BIOPSICO SERIADO Y SEMISERIADO, MINIMO 15. CON;15;TRATAMIENTO DE QUEMADURAS;54;;;;8;3214.96;19,06
15.01.06;CITOLOGIA EXFOLIATIVA ONCOLOGICA.;15;TRATAMIENTO DE QUEMADURAS;21.75;;;;4;1335.95;19,06
15.01.07;CITOLOGIA EXFOLIATIVA HORMONAL. CADA 4 EXTENDIDOS.;15;TRATAMIENTO DE QUEMADURAS;21.75;;;;4;1335.95;19,06
15.01.08;NECROPSIA DE NEONATO O LACTANTE. CON;15;TRATAMIENTO DE QUEMADURAS;212.25;;;;74;14881.8;19,06
15.01.09;NECROPSIA DEL JOVEN Y DEL ADULTO. CON;15;TRATAMIENTO DE QUEMADURAS;266.25;;;;98;18940.9;19,06
15.01.10;CITOLOGIA EXFOLIATIVA ONCOLOGICA BRONQUIAL. POR;15;TRATAMIENTO DE QUEMADURAS;36.75;;;;8;2322.79;19,06
15.01.11;CITOLOGIA EXFOLIATIVA ONCOLOGICA DE LIQUIDOS. LAVADOS,;15;TRATAMIENTO DE QUEMADURAS;26.25;;;;4;1568.69;19,06
15.01.17;HELICOBACTER PYLORI;15;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
15.02.01;Receptores estrogénicos y Progesterona;15;TRATAMIENTO DE QUEMADURAS;80;;;;;788.8;11
15.02.02;Anticuerpos monoclonales con tecnica inmunohistiquimica;15;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
15.02.03;ERB 2;15;TRATAMIENTO DE QUEMADURAS;70;;;;;690.2;11
15.02.04;helicobacter pylori;15;TRATAMIENTO DE QUEMADURAS;165;;;;;1353;30
16.01.01;ANESTESIA MINIMA PARA PROCEDIMIENTOS DIAGNOSTICOS O TER;16;TRATAMIENTO DE QUEMADURAS;120.38;;;;20;4975.98;04,02
16.01.02;ANALGESIA REGIONAL CONTINUA. CADA;16;TRATAMIENTO DE QUEMADURAS;30;;;;30;2559.9;04,02
16.01.03;ANALGESIA REGIONAL POR BLOQUEO SUBARACNOIDEO CON FENOL;16;TRATAMIENTO DE QUEMADURAS;15;;;;7;857.87;04,02
16.01.04;HIPOTERMIA CONTROLADA Y/O NEUROLEPTOANALGESIA. POR;16;TRATAMIENTO DE QUEMADURAS;37.5;;;;35;3067.98;04,02
16.01.05;INTUBACION ENDOTRAQUEAL (FUERA DEL ACTO OPERATORIO).;16;TRATAMIENTO DE QUEMADURAS;7.5;;;;10;771.88;04,02
17.01.01;ELECTROCARDIOGRAMA EN CONSULTORIO (CON O SIN PRUEBA DE;17;TRATAMIENTO DE QUEMADURAS;12;;;;30;741.54;21,23
17.01.02;ELECTROCARDIOGRAMA A DOMICILIO.;17;TRATAMIENTO DE QUEMADURAS;15;;;;30;839.25;21,23
17.01.03;ELECTROGRAMA DEL HAZ DE HIS. INCL;17;TRATAMIENTO DE QUEMADURAS;45;;;;80;2400.85;04,03
17.01.04;ELECTROCARDIOGRAMA DE HOLTER (POR 24 HORAS) UN C;17;TRATAMIENTO DE QUEMADURAS;60;;;;180;4058.4;04,03
17.01.05;SOBREESTIMULACION CARDIACA (CON ELECTROCARDIOGRAMA INTR;17;TRATAMIENTO DE QUEMADURAS;37.5;;;;80;2156.58;04,03
17.01.06;ELECTROCARDIOGRAMA CON DERIVACION INTRAESOFAGICA.;17;TRATAMIENTO DE QUEMADURAS;15;;;;30;839.25;21,23
17.01.07;VECTOCARDIOGRAMA.;17;TRATAMIENTO DE QUEMADURAS;9;;;;25;585.38;04,03
17.01.08;FONOMECANOCARDIOGRAMA, CON UNA DERIVACION ELECTROCARDIO;17;TRATAMIENTO DE QUEMADURAS;15;;;;30;839.25;04,03
17.01.09;MONITORAJE OPERATORIO (INCLUYE EL CONTROL OSCILOSCOPICO;17;TRATAMIENTO DE QUEMADURAS;40;;;;100;2471.8;21,23
17.01.10;CARDIOVERSION EN PACIENTE NO INTERNADO EN SALA DE TERAP;17;TRATAMIENTO DE QUEMADURAS;7.5;;;;20;478.08;04,03
17.01.11;ERGOMETRIA.;17;TRATAMIENTO DE QUEMADURAS;35;;;;70;1958.25;21,23,30
17.01.12;CURVAS DE DILUCION CON COLORANTES E HIDROGENO.;17;TRATAMIENTO DE QUEMADURAS;22.5;;;;30;1083.53;04,03
17.01.13;OSCILOMETRIA.;17;TRATAMIENTO DE QUEMADURAS;;;;;;;04,03
17.01.14;PLETISMOGRAFIA.;17;TRATAMIENTO DE QUEMADURAS;;;;;;;04
17.01.15;FLUXOMETRIA POR EFECTO DOPPER CON REGISTRO GRAFICO.;17;TRATAMIENTO DE QUEMADURAS;7.5;;;;20;478.08;04,03
17.01.16;TERMODILUCION.;17;TRATAMIENTO DE QUEMADURAS;4.5;;;;20;380.37;04,03
17.01.17;REHABILITACION DEL CARDIOPATA. ARANCEL GLOBAL POR UN ME;17;TRATAMIENTO DE QUEMADURAS;60;;;;120;3357;21,23
17.01.18;ELECTROCARDIOGRAMA DE HOLTER POR 24 HORAS DOS CANALES.;17;TRATAMIENTO DE QUEMADURAS;60;;;;300;5461.2;21,23
17.01.19;tilt test;17;TRATAMIENTO DE QUEMADURAS;384;;;;;3148.8;30
17.01.20;test de caminata;17;TRATAMIENTO DE QUEMADURAS;200;;;;;1640;30
17.01.21;Control de marcapasos;17;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
17.01.22;spect esfuerzo cardíaco;17;TRATAMIENTO DE QUEMADURAS;920;;;;;7544;30
17.01.23;control de marcapaso;17;TRATAMIENTO DE QUEMADURAS;150;;;;;1479;11
17.01.51;MAPA;17;TRATAMIENTO DE QUEMADURAS;460;;;;;3772;30
17.01.60;CINECORONARIOGRAFIA CON VENTRICULOGRAMA s/*p 8/13;17;TRATAMIENTO DE QUEMADURAS;3400;;;;;10676;32
17.02.01;Estudio electrofisiologico del Haz de His. (iguales;17;TRATAMIENTO DE QUEMADURAS;;;;;;;01
17.02.02;Estudio electrofisiologico completo cardiaco con prueba;17;TRATAMIENTO DE QUEMADURAS;;;;;;;01
17.02.03;Ablacion por radiofrecuencia de arritmias cardiacas;17;TRATAMIENTO DE QUEMADURAS;;;;;;;01
18.01.01;ECOCARDIOGRAMA: INCLUYE ELECTROCARDIOGRAMA SINCRONICO D;18;TRATAMIENTO DE QUEMADURAS;27;;;;51;2058.51;13,14
18.01.02;ECOCARDIOGRAMA COMPLETO, CON REGISTRO CONTINUO O VIDEO-;18;TRATAMIENTO DE QUEMADURAS;27;;;;58;2220.35;13,14
18.01.03;ECOCARDIOGRAMA COMPLETO, CON ECOSCOPIA (MODO B).;18;TRATAMIENTO DE QUEMADURAS;33;;;;71;2716.33;21,22
18.01.04;ECOGRAFIA TOCOGINECOLOGICA.;18;TRATAMIENTO DE QUEMADURAS;27;;;;58;2220.35;13,14
18.01.06;ECOGRAFIA MAMARIA UNI O BILATERAL.;18;TRATAMIENTO DE QUEMADURAS;27;;;;51;2058.51;13,14
18.01.07;ECOGRAFIA CEREBRAL (CON MODO B Y A).;18;TRATAMIENTO DE QUEMADURAS;27;;;;51;2058.51;13,14
18.01.09;ECOGRAFIA OFTALMOLOGICA UNI O BILATERAL.;18;TRATAMIENTO DE QUEMADURAS;27;;;;37;1734.83;13,14
18.01.10;ECOGRAFIA TIROIDEA.;18;TRATAMIENTO DE QUEMADURAS;18;;;;34;1372.34;13,14
18.01.11;ECOGRAFIA DE TESTICULOS.;18;TRATAMIENTO DE QUEMADURAS;18;;;;24;1141.14;13,14
18.01.12;ECOGRAFIA COMPLETA DE ABDOMEN.;18;TRATAMIENTO DE QUEMADURAS;37.5;;;;71;2862.9;13,14
18.01.13;ECOGRAFIA HEPATICA, BILIAR, ESPLENICA O TORACICA.;18;TRATAMIENTO DE QUEMADURAS;27;;;;71;2520.91;13,14
18.01.14;ECOGRAFIA DE VEJIGA O PROSTATA.;18;TRATAMIENTO DE QUEMADURAS;18;;;;51;1765.38;13,14
18.01.16;ECOGRAFIA RENAL BILATERAL.;18;TRATAMIENTO DE QUEMADURAS;27;;;;61;2289.71;13,14
18.01.17;ECOGRAFIA DE AORTA ABDOMINAL DINAMICA Y ESTATICA. (MOD;18;TRATAMIENTO DE QUEMADURAS;27;;;;51;2058.51;13,14
18.01.18;ECOGRAFIA PANCREATICA O SUPRARRENAL.;18;TRATAMIENTO DE QUEMADURAS;33;;;;51;2253.93;13,14
18.01.19;ecografia prostatica-vesiculas seminales con transducto;18;TRATAMIENTO DE QUEMADURAS;249;;;;;2041.8;30
18.01.20;ecografia endovaginal / transrectal - con traductor;18;TRATAMIENTO DE QUEMADURAS;249;;;;;2041.8;30
18.01.21;ECOGRAFIA PARA LA AMNIOCENTESIS.;18;TRATAMIENTO DE QUEMADURAS;18;;;;51;1765.38;13,14
18.01.22;ecografia de cadera;18;TRATAMIENTO DE QUEMADURAS;134;;;;;1098.8;30
18.01.23;ecografia musculo esquelético;18;TRATAMIENTO DE QUEMADURAS;134;;;;;1098.8;30
18.01.53;Ecodoppler transesofagico;18;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
18.01.61;ECOGRAFIA TRANSVAGINAL TRANSRECTAL;18;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
18.01.62;Ecografía obstetrica 3D;18;TRATAMIENTO DE QUEMADURAS;307;;;;;2517.4;30
18.01.69;Eco doppler color todas las regiones / cualquier region;18;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
18.02.01;<Ecodoppler periferico blanco y negro;18;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
18.02.02;ecodoppler periferico color;18;TRATAMIENTO DE QUEMADURAS;440;;;;;3608;30
18.02.03;Ecodoppler color curculacion portal-seprahepatico-cava.;18;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
18.02.04;Ecodoppler color esplenico -cava.;18;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
18.03.01;ecodoppler cardíaco color;18;TRATAMIENTO DE QUEMADURAS;600;;;;;4920;30
18.03.02;eco- stress CON EJERCICIO;18;TRATAMIENTO DE QUEMADURAS;1200;;;;;9840;30
18.04.01;Eco transesofágico;18;TRATAMIENTO DE QUEMADURAS;115;;;;574.55;10462;21,23
18.05.01;ecodoppler cardiaco fetal color;18;TRATAMIENTO DE QUEMADURAS;690;;;;;5658;30
18.05.02;Ecodoppler transcraneano (valor acept.s/mail 25/07/11;18;TRATAMIENTO DE QUEMADURAS;500;;;;;4930;11
18.06.01;ecografia de partes blandas;18;TRATAMIENTO DE QUEMADURAS;134;;;;;1098.8;30
18.07.01;Puncion de tiroides bajo control ecografico.;18;TRATAMIENTO DE QUEMADURAS;590.62;;;;;5823.51;11
18.07.02;Punción biopsia bajo eco (inc. eco) - de tiroides-;18;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
18.50.26;Reserva Hemodinámica Cerebral;18;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
18.50.50;Ecografia de translucencia nucal;18;TRATAMIENTO DE QUEMADURAS;;1.1;;1;;56.89;01
19.01.01;METABOLISMO BASAL.;19;TRATAMIENTO DE QUEMADURAS;3;;;;5;156.16;04,03
19.01.02;REGIMEN INDIVIDUAL CON PREPARACION DE MENU DIETETICO.;19;TRATAMIENTO DE QUEMADURAS;3.75;;;;;122.14;04,03
19.01.03;Preparacion de dieta parenteral y/o enteral;19;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
20.01.01;.EST DE BERNSTEIN - PRUEBA DE PERFUSION ESOFAGICA.;20;TRATAMIENTO DE QUEMADURAS;7.5;;;;7;326.11;04,03
20.01.02;SONDEO GASTRICO FRACCIONADO PARA TEST SECRETORIO. PRUEB;20;TRATAMIENTO DE QUEMADURAS;15;;;;18;698.97;04,03
20.01.03;SONDEO GASTRICO EN AYUNAS PARA DETERMINACION DE QUIMISM;20;TRATAMIENTO DE QUEMADURAS;4.5;;;;18;356.99;04,03
20.01.04;SONDEO CON ELECTRODO INTRAGASTRICO PARA DETERMINACION D;20;TRATAMIENTO DE QUEMADURAS;4.5;;;;18;356.99;04,03
20.01.05;SONDEO GASTRICO PARA TEST SECRETORIO CON INSULINA (TEST;20;TRATAMIENTO DE QUEMADURAS;18;;;;7;668.09;04,03
20.01.06;SONDEO DUODENAL DIAGNOSTICO CON CONTROL RADIOSCOPICO DE;20;TRATAMIENTO DE QUEMADURAS;18;;;;15;761.61;04,03
20.01.07;SONDAJE DUODENAL CON SONDA DE DOBLE LUZ, CON CONTROL RA;20;TRATAMIENTO DE QUEMADURAS;22.5;;;;18;943.25;04,03
20.01.08;CLEARENCE DE BROMOSULFATELEINA.;20;TRATAMIENTO DE QUEMADURAS;15;;;;15;663.9;04,03
20.01.09;TEST DE RETENCION DE BSF A LOS 45 MINUTOS MAS PRUEBA DE;20;TRATAMIENTO DE QUEMADURAS;7.5;;;;15;419.63;04,03
20.01.10;TEST DE RETENCION DE BROMOSULFTALEINA A LOS 45 MINUTOS.;20;TRATAMIENTO DE QUEMADURAS;4.5;;;;10;263.47;04,03
20.01.11;MOTILIDAD ESOFAGICA (MANOMETRIA). OBTENCION DE REGISTRO;20;TRATAMIENTO DE QUEMADURAS;30;;;;20;1210.9;04,03
20.01.12;DETERMINACION DEL REFLUJO GASTROESOFAGICO POR MEDIOS DE;20;TRATAMIENTO DE QUEMADURAS;15;;;;15;663.9;04,03
20.01.13;LAVADO GASTRICO O ESOFAGICO (EN PACIENTE NO INTERNADO E;20;TRATAMIENTO DE QUEMADURAS;3;;;;7;179.54;04,03
20.01.14;EXTRACCION DE MATERIAL DE ESOFAGO O ESTOMAGO PARA CITOL;20;TRATAMIENTO DE QUEMADURAS;4.5;;;;7;228.4;04,03
20.01.15;COLOCACION DE SONDA BALON DE SENGSTAKEN, BLAKEMORE, LIN;20;TRATAMIENTO DE QUEMADURAS;4.5;;;;10;263.47;04,03
20.01.16;BIOPSIA PERORAL ESOFAGICA O GASTRICA POR ASPIRACION CON;20;TRATAMIENTO DE QUEMADURAS;4.5;;;;10;263.47;04,03
20.01.17;BIOPSIA PERORAL DEL INTESTINO DELGADO POR ASPIRACION CO;20;TRATAMIENTO DE QUEMADURAS;15;;;;15;663.9;04,03
20.01.18;BIOPSIA PERORAL DEL INTESTINO DELGADO POR ASPIRACION CO;20;TRATAMIENTO DE QUEMADURAS;22.5;;;;18;943.25;04,03
20.01.19;ESOFAGOSCOPIA CON INSTRUMENTAL RIGIDO.;20;TRATAMIENTO DE QUEMADURAS;15;;;;45;1014.6;04,03
20.01.20;ESOFAGOFIBROSCOPIA.;20;TRATAMIENTO DE QUEMADURAS;37.5;;;;273;4412.75;04,03
20.01.21;GASTROSCOPIA CON INSTRUMENTAL RIGIDO.;20;TRATAMIENTO DE QUEMADURAS;22.5;;;;45;1258.88;04,03
20.01.22;ESOFAGOGASTRODUODENOFIBROSCOPIA.;20;TRATAMIENTO DE QUEMADURAS;575;;;;;4715;30,30
20.01.23;CANULACION ENDOSCOPICA DE PAPILA DE VATER CON COLANGIO;20;TRATAMIENTO DE QUEMADURAS;45;;;;100;2634.65;04,03
20.01.24;COLONOFIBROSCOPIA.;20;TRATAMIENTO DE QUEMADURAS;767;;;;;6289.4;30,30
20.01.25;RECTOSIGMOIDOSCOPIA CON INSTRUMENTAL RIGIDO.;20;TRATAMIENTO DE QUEMADURAS;15;;;;30;839.25;04,03
20.01.26;RECTOSIGMOIDOFIBROSCOPIA.;20;TRATAMIENTO DE QUEMADURAS;479;;;;;3927.8;30,30
20.01.27;ANOSCOPIA.;20;TRATAMIENTO DE QUEMADURAS;;;;;;;
20.01.28;DILATACION ESOFAGICA CON CONTROL ENDOSCOPICO (POR SESIO;20;TRATAMIENTO DE QUEMADURAS;30;;;;20;1210.9;04,03
20.01.29;DILATACION ESOFAGICA CON SONDA DE MERCURIO SIN ENDOSCOP;20;TRATAMIENTO DE QUEMADURAS;15;;;;10;605.45;04,03
20.01.30;REDUCCION NO QUIRURGICA DE LA INVAGINACION INSTESTINAL;20;TRATAMIENTO DE QUEMADURAS;15;;;;45;1014.6;04,03
20.01.31;REDUCCION MANUAL DE RECTO. DILATACION DIGITAL O INSTRUM;20;TRATAMIENTO DE QUEMADURAS;;;;;;;04,03
20.01.32;GASTROFIBROSCOPIA.;20;TRATAMIENTO DE QUEMADURAS;37.5;;;;342;5219.36;04,03
20.01.34;POLIPECTOMIA ENDOSCOPICA GASTRICA POR POLIPO;20;TRATAMIENTO DE QUEMADURAS;480;;;;;3936;30
20.01.35;POLIPECTOMIA ENDOSCOPICA COLONICA X POLIPO;20;TRATAMIENTO DE QUEMADURAS;480;;;;;3936;30,11
20.01.36;HASTA TRES FOTOGRAFIAS REALIZADAS DURANTE EL ACTO ENDOS;20;TRATAMIENTO DE QUEMADURAS;1.5;;;;15;224.21;04,03
20.01.72;Uso del equipo de video;20;TRATAMIENTO DE QUEMADURAS;460;;;;;4535.6;11
20.02.01;Colangiopancreatografia retrograda endoscopica;20;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
20.02.02;Colangiopancreatografia retrograda endoscopica con;20;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
20.02.30;Tratamiento endoscópico de la hemorragia digestiva;20;TRATAMIENTO DE QUEMADURAS;504.13;;;;;4970.72;11
20.02.31;Extracción de cuerpos extraños altos o bajos;20;TRATAMIENTO DE QUEMADURAS;537.19;;;;;5296.69;11
20.02.32;Dilatación neumática (por sesión);20;TRATAMIENTO DE QUEMADURAS;421.49;;;;;4155.89;11
20.02.33;Dilatación con savary o simil (x sesión);20;TRATAMIENTO DE QUEMADURAS;719.01;;;;;7089.44;11
20.02.40;ERCP;20;TRATAMIENTO DE QUEMADURAS;1735.54;;;;;17112.4;11
20.02.41;Papilotomía;20;TRATAMIENTO DE QUEMADURAS;2603.31;;;;;25668.6;11
20.02.42;Colocación de prótesis biliar (Inc. ERCP y/o papilotomi;20;TRATAMIENTO DE QUEMADURAS;3553.72;;;;;35039.7;11
20.03.01;Estudio dinamico de glandulas salivales;20;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
20.04.01;Ablacion de tumores esofagicos por metodos fisicos o;20;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
20.05.01;Phmetria esofagica para lactantes;20;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
20.06.01;Busqueda de hemorragia digestiva con eritromarcadores;20;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
20.50.11;Estudio de intolerancia a la lactosa;20;TRATAMIENTO DE QUEMADURAS;;1;;1;;51.72;01
21.01.01;ESTUDIO GENETICO (COMPRENDE CONSULTAS, ASESORAMIENTO, D;21;TRATAMIENTO DE QUEMADURAS;32.5;;;;5;1116.98;04,03
21.01.02;DERMATOGLIFOS.;21;TRATAMIENTO DE QUEMADURAS;15.5;;;;5;563.29;04,03
21.01.03;CROMATINA SEXUAL (EN MUCOSAS O EN SANGRE).;21;TRATAMIENTO DE QUEMADURAS;6.5;;;;10;328.61;04,03
21.01.04;ANALISIS CROMOSOMICO DE CARIOTIPO SIMPLE.;21;TRATAMIENTO DE QUEMADURAS;39;;;;120;2673.03;04,03
21.01.05;ANALISIS CROMOSOMICO DE CARIOTIPO CON BANDAS G - T.;21;TRATAMIENTO DE QUEMADURAS;52;;;;130;3213.34;04,03
21.01.06;ANALISIS CROMOSOMICO DE CARIOTIPO CON BANDAS Q.;21;TRATAMIENTO DE QUEMADURAS;52;;;;150;3447.14;04,03
21.01.07;ANALISIS CROMOSOMICO DE CARIOTIPO CON BANDAS G-T Y Q.;21;TRATAMIENTO DE QUEMADURAS;65;;;;280;5390.25;04,03
21.02.01;ESTUDIO COMPLETO DE HISTOCOMPATIBILIDAD PARA TRANSPLANT;21;HISTOCOMPATIBILIDAD;260;;;;2800;41200.2;04,03
21.02.02;ESTUDIO COMPLETO DE HISTOCOMPATIBILIDAD PARA TRANSPLANT;21;HISTOCOMPATIBILIDAD;39;;;;500;7115.23;04,03
21.02.03;CROSS-MATCH CONTRA PANEL DE LINFOCITOS (ANTICUERPOS ANT;21;HISTOCOMPATIBILIDAD;43;;;;467;6859.74;04,03
21.02.04;CROSS-MATCH CONTRA PANEL DE LINFOCITOS (ANTICUERPOS ANT;21;HISTOCOMPATIBILIDAD;87;;;;933;13740.4;04,03
21.02.05;CROSS-MATCH CONTRA DONANTE VIVO EN LINFOCITOS T Y B (AN;21;HISTOCOMPATIBILIDAD;260;;;;2800;41200.2;04,03
21.02.06;DETERMINACION DE ANTIGENOS DR-DQ EN RECEPTOR O EN DONAN;21;HISTOCOMPATIBILIDAD;78;;;;840;12360.1;04,03
21.02.07;CULTIVO MIXTO DE LINFOCITOS, PASO FINAL DEL TRANSPLANTE;21;HISTOCOMPATIBILIDAD;87;;;;933;13740.4;04,03
21.06.50;Estudio citogenético de sangre periférica;21;HISTOCOMPATIBILIDAD;650;;;;;6409;11
22.01.01;COLCOSCOPIA-TRAQUELOSCOPIA-.;22;GINECOLOGIA;50;;;;;410;30
22.01.01;COLCOSCOPIA-TRAQUELOSCOPIA-se autoriza 1 por año.;22;GINECOLOGIA;60;;;;;492;30
22.01.02;COLPOCITOLOGIA, OBTENCION DEL MATERIAL POR SESION (EFEC;22;GINECOLOGIA;;;;;;;04,03
22.01.03;TEST DE SIMS-HUNER.;22;GINECOLOGIA;3;;;;5;156.16;04,03
22.01.04;ESTUDIO DEL MOCO CERVICAL. CON;22;GINECOLOGIA;3;;;;5;156.16;04,03
22.01.05;PERSUFLACION CON REGISTRO QUIMOGRAFICO.;22;GINECOLOGIA;7.5;;;;7;326.11;04,03
22.01.06;PERSUFLACION, HIDROTUBACION. POR;22;GINECOLOGIA;3;;;;7;179.54;04,03
22.01.07;INSTILACION DE SUSTANCIA RADIOPACA PARA HISTEROSALPINGO;22;GINECOLOGIA;3;;;;7;179.54;04,03
22.01.08;Cepillado de epitelio vaginal y cervical para deteccion;22;GINECOLOGIA;53.64;;;1;;528.89;11
22.02.01;AMNIOSCOPIA.;22;OBSTETRICIA;4.5;;;;5;205.02;04,03
22.02.02;MONITOREO FETAL.;22;OBSTETRICIA;15;;;;50;1073.05;04,03
22.02.03;METODO PSICOPROFILACTICO DEL PARTO.;22;OBSTETRICIA;22.5;;;;40;1200.43;04,03
22.02.04;CONTROL OBSTETRICO DEL TRABAJO DE PARTO.;22;OBSTETRICIA;67.5;;;;;2198.48;04,03
22.03.01;Estudio de maduracion pulmonar fetal;22;OBSTETRICIA;;1;;1;;51.72;01
22.04.01;Espectrofotometria de liquido amiotico;22;OBSTETRICIA;;1;;1;;51.72;01
23.01.01;ADHESIVIDAD PLAQUETARIA IN VIVO O IN VITRO.;23;OBSTETRICIA;12;;;;5;654.64;04,06
23.01.02;AGREGACION PLAQUETARIA. MINI;23;OBSTETRICIA;18;;;;8;1008.34;04,06
23.01.03;ADENOGRAMA.;23;OBSTETRICIA;10.5;;;;3;500.27;04,06
23.01.04;INVESTIGACION DE AGLUTININAS. EN M;23;OBSTETRICIA;4.5;;;;2;252.09;04,06
23.01.05;AGLUTININAS DEL SISTEMA ABO. EN M;23;OBSTETRICIA;6;;;;1.5;274.56;04,06
23.01.06;ANTICOAGULANTE CIRCULANTE. DETERMINACION DE;23;OBSTETRICIA;3;;;;2.5;229.61;04,06
23.01.07;ANTICUERPO. ELUCION DE;23;OBSTETRICIA;4.5;;;;1.5;225.71;04,06
23.01.08;ANTICUERPOS INMUNES (LANDSTEINER).;23;OBSTETRICIA;3;;;;1.5;176.85;04,06
23.01.09;ANTICUERPOS INMUNES (WITEBESKY).;23;OBSTETRICIA;3;;;;3;255.99;04,06
